Provider,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Unique_Beneficiaries,Total_Claim_Count,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,Reimbursement_Per_Claim,IP_Claim_Share
PRV57409,24.0,22.0,206000.0,8583.333333333334,25632.0,1068.0,47.0,43.0,12620.0,268.51063829787233,0.0,0.0,64,71.0,218620.0,25632.0,1.109375,3415.9375,3079.154929577465,0.3380281690140845
PRV57410,0.0,0.0,0.0,0.0,0.0,0.0,241.0,125.0,57710.0,239.46058091286307,550.0,2.2821576763485476,125,241.0,57710.0,550.0,1.928,461.68,239.46058091286307,0.0
PRV57411,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,8560.0,295.17241379310343,210.0,7.241379310344827,27,29.0,8560.0,210.0,1.0740740740740742,317.037037037037,295.17241379310343,0.0
PRV57412,9.0,7.0,59000.0,6555.555555555556,9612.0,1068.0,289.0,105.0,91380.0,316.1937716262976,1280.0,4.429065743944637,107,298.0,150380.0,10892.0,2.7850467289719627,1405.4205607476636,504.6308724832215,0.030201342281879196
PRV57413,0.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,18030.0,346.7307692307692,70.0,1.3461538461538463,31,52.0,18030.0,70.0,1.6774193548387097,581.6129032258065,346.7307692307692,0.0
PRV57414,18.0,16.0,213000.0,11833.333333333334,19224.0,1068.0,10.0,10.0,2460.0,246.0,0.0,0.0,25,28.0,215460.0,19224.0,1.12,8618.4,7695.0,0.6428571428571429
PRV57415,0.0,0.0,0.0,0.0,0.0,0.0,86.0,41.0,39090.0,454.5348837209302,420.0,4.883720930232558,41,86.0,39090.0,420.0,2.097560975609756,953.4146341463414,454.5348837209302,0.0
PRV57416,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1200.0,171.42857142857142,0.0,0.0,6,7.0,1200.0,0.0,1.1666666666666667,200.0,171.42857142857142,0.0
PRV57417,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2620.0,291.1111111111111,0.0,0.0,9,9.0,2620.0,0.0,1.0,291.1111111111111,291.1111111111111,0.0
PRV57419,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,4900.0,288.2352941176471,100.0,5.882352941176471,17,17.0,4900.0,100.0,1.0,288.2352941176471,288.2352941176471,0.0
PRV57421,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.0,8080.0,230.85714285714286,350.0,10.0,33,35.0,8080.0,350.0,1.0606060606060606,244.84848484848484,230.85714285714286,0.0
PRV57422,0.0,0.0,0.0,0.0,0.0,0.0,104.0,60.0,33620.0,323.2692307692308,410.0,3.9423076923076925,60,104.0,33620.0,410.0,1.7333333333333334,560.3333333333334,323.2692307692308,0.0
PRV57423,0.0,0.0,0.0,0.0,0.0,0.0,47.0,41.0,21380.0,454.8936170212766,320.0,6.808510638297872,41,47.0,21380.0,320.0,1.146341463414634,521.4634146341464,454.8936170212766,0.0
PRV57424,0.0,0.0,0.0,0.0,0.0,0.0,38.0,28.0,11890.0,312.89473684210526,0.0,0.0,28,38.0,11890.0,0.0,1.3571428571428572,424.64285714285717,312.89473684210526,0.0
PRV57425,32.0,27.0,312200.0,9756.25,33108.0,1068.0,92.0,79.0,33520.0,364.3478260869565,20.0,0.21739130434782608,101,124.0,345720.0,33128.0,1.2277227722772277,3422.970297029703,2788.064516129032,0.25806451612903225
PRV57426,0.0,0.0,0.0,0.0,0.0,0.0,60.0,33.0,16240.0,270.6666666666667,120.0,2.0,33,60.0,16240.0,120.0,1.8181818181818181,492.1212121212121,270.6666666666667,0.0
PRV57427,14.0,12.0,110000.0,7857.142857142857,14952.0,1068.0,16.0,15.0,3590.0,224.375,0.0,0.0,27,30.0,113590.0,14952.0,1.1111111111111112,4207.037037037037,3786.3333333333335,0.4666666666666667
PRV57429,0.0,0.0,0.0,0.0,0.0,0.0,154.0,80.0,41490.0,269.4155844155844,580.0,3.7662337662337664,80,154.0,41490.0,580.0,1.925,518.625,269.4155844155844,0.0
PRV57431,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,13600.0,566.6666666666666,0.0,0.0,19,24.0,13600.0,0.0,1.263157894736842,715.7894736842105,566.6666666666666,0.0
PRV57432,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41.0,13420.0,279.5833333333333,110.0,2.2916666666666665,41,48.0,13420.0,110.0,1.170731707317073,327.3170731707317,279.5833333333333,0.0
PRV57433,16.0,16.0,126000.0,7875.0,17088.0,1068.0,54.0,48.0,15500.0,287.037037037037,400.0,7.407407407407407,63,70.0,141500.0,17488.0,1.1111111111111112,2246.031746031746,2021.4285714285713,0.22857142857142856
PRV57434,0.0,0.0,0.0,0.0,0.0,0.0,316.0,151.0,83990.0,265.7911392405063,650.0,2.0569620253164556,151,316.0,83990.0,650.0,2.0927152317880795,556.225165562914,265.7911392405063,0.0
PRV57435,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,4860.0,194.4,10.0,0.4,21,25.0,4860.0,10.0,1.1904761904761905,231.42857142857142,194.4,0.0
PRV57436,0.0,0.0,0.0,0.0,0.0,0.0,41.0,32.0,10950.0,267.0731707317073,160.0,3.902439024390244,32,41.0,10950.0,160.0,1.28125,342.1875,267.0731707317073,0.0
PRV57437,6.0,6.0,54000.0,9000.0,6408.0,1068.0,21.0,21.0,9170.0,436.6666666666667,200.0,9.523809523809524,27,27.0,63170.0,6608.0,1.0,2339.6296296296296,2339.6296296296296,0.2222222222222222
PRV57438,4.0,3.0,22000.0,5500.0,4272.0,1068.0,10.0,9.0,2180.0,218.0,0.0,0.0,11,14.0,24180.0,4272.0,1.2727272727272727,2198.181818181818,1727.142857142857,0.2857142857142857
PRV57440,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,330.0,82.5,0.0,0.0,3,4.0,330.0,0.0,1.3333333333333333,110.0,82.5,0.0
PRV57441,0.0,0.0,0.0,0.0,0.0,0.0,74.0,39.0,26660.0,360.27027027027026,0.0,0.0,39,74.0,26660.0,0.0,1.8974358974358974,683.5897435897435,360.27027027027026,0.0
PRV57443,0.0,0.0,0.0,0.0,0.0,0.0,52.0,22.0,33790.0,649.8076923076923,120.0,2.3076923076923075,22,52.0,33790.0,120.0,2.3636363636363638,1535.909090909091,649.8076923076923,0.0
PRV57444,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7550.0,580.7692307692307,0.0,0.0,13,13.0,7550.0,0.0,1.0,580.7692307692307,580.7692307692307,0.0
PRV57445,2.0,2.0,8000.0,4000.0,2136.0,1068.0,28.0,18.0,14150.0,505.35714285714283,100.0,3.5714285714285716,20,30.0,22150.0,2236.0,1.5,1107.5,738.3333333333334,0.06666666666666667
PRV57446,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5600.0,700.0,0.0,0.0,7,8.0,5600.0,0.0,1.1428571428571428,800.0,700.0,0.0
PRV57447,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4240.0,471.1111111111111,0.0,0.0,9,9.0,4240.0,0.0,1.0,471.1111111111111,471.1111111111111,0.0
PRV57448,0.0,0.0,0.0,0.0,0.0,0.0,205.0,113.0,51920.0,253.26829268292684,530.0,2.5853658536585367,113,205.0,51920.0,530.0,1.8141592920353982,459.46902654867256,253.26829268292684,0.0
PRV57449,0.0,0.0,0.0,0.0,0.0,0.0,103.0,57.0,28380.0,275.5339805825243,350.0,3.3980582524271843,57,103.0,28380.0,350.0,1.8070175438596492,497.89473684210526,275.5339805825243,0.0
PRV57450,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4750.0,431.8181818181818,80.0,7.2727272727272725,11,11.0,4750.0,80.0,1.0,431.8181818181818,431.8181818181818,0.0
PRV57452,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,120.0,40.0,0.0,0.0,3,3.0,120.0,0.0,1.0,40.0,40.0,0.0
PRV57453,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,2850.0,167.64705882352942,0.0,0.0,15,17.0,2850.0,0.0,1.1333333333333333,190.0,167.64705882352942,0.0
PRV57454,0.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,5610.0,133.57142857142858,110.0,2.619047619047619,29,42.0,5610.0,110.0,1.4482758620689655,193.44827586206895,133.57142857142858,0.0
PRV57455,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2130.0,355.0,100.0,16.666666666666668,6,6.0,2130.0,100.0,1.0,355.0,355.0,0.0
PRV57456,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,2350.0,146.875,0.0,0.0,15,16.0,2350.0,0.0,1.0666666666666667,156.66666666666666,146.875,0.0
PRV57459,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,4600.0,418.1818181818182,0.0,0.0,9,11.0,4600.0,0.0,1.2222222222222223,511.1111111111111,418.1818181818182,0.0
PRV57460,0.0,0.0,0.0,0.0,0.0,0.0,36.0,28.0,7840.0,217.77777777777777,200.0,5.555555555555555,28,36.0,7840.0,200.0,1.2857142857142858,280.0,217.77777777777777,0.0
PRV57461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PRV57462,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1560.0,156.0,0.0,0.0,10,10.0,1560.0,0.0,1.0,156.0,156.0,0.0
PRV57463,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,7410.0,264.64285714285717,80.0,2.857142857142857,26,28.0,7410.0,80.0,1.0769230769230769,285.0,264.64285714285717,0.0
PRV57464,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,80.0,40.0,0.0,0.0,2,2.0,80.0,0.0,1.0,40.0,40.0,0.0
PRV57465,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,2730.0,124.0909090909091,50.0,2.272727272727273,19,22.0,2730.0,50.0,1.1578947368421053,143.68421052631578,124.0909090909091,0.0
PRV57467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,0.0,0.0,1,1.0,40.0,0.0,1.0,40.0,40.0,0.0
PRV57468,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,2300.0,191.66666666666666,0.0,0.0,8,12.0,2300.0,0.0,1.5,287.5,191.66666666666666,0.0
PRV57469,0.0,0.0,0.0,0.0,0.0,0.0,58.0,37.0,22050.0,380.17241379310343,180.0,3.103448275862069,37,58.0,22050.0,180.0,1.5675675675675675,595.9459459459459,380.17241379310343,0.0
PRV57470,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1610.0,134.16666666666666,0.0,0.0,11,12.0,1610.0,0.0,1.0909090909090908,146.36363636363637,134.16666666666666,0.0
PRV57471,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,350.0,175.0,0.0,0.0,2,2.0,350.0,0.0,1.0,175.0,175.0,0.0
PRV57472,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1700.0,425.0,0.0,0.0,4,4.0,1700.0,0.0,1.0,425.0,425.0,0.0
PRV57473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,0.0,0.0,1,1.0,90.0,0.0,1.0,90.0,90.0,0.0
PRV57474,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,830.0,207.5,0.0,0.0,4,4.0,830.0,0.0,1.0,207.5,207.5,0.0
PRV57475,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,9340.0,406.0869565217391,0.0,0.0,16,23.0,9340.0,0.0,1.4375,583.75,406.0869565217391,0.0
PRV57476,0.0,0.0,0.0,0.0,0.0,0.0,145.0,56.0,47070.0,324.62068965517244,530.0,3.6551724137931036,56,145.0,47070.0,530.0,2.5892857142857144,840.5357142857143,324.62068965517244,0.0
PRV57477,0.0,0.0,0.0,0.0,0.0,0.0,85.0,42.0,22740.0,267.52941176470586,170.0,2.0,42,85.0,22740.0,170.0,2.0238095238095237,541.4285714285714,267.52941176470586,0.0
PRV57479,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,7220.0,380.0,0.0,0.0,17,19.0,7220.0,0.0,1.1176470588235294,424.70588235294116,380.0,0.0
PRV57481,62.0,52.0,776000.0,12516.129032258064,65148.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,52,62.0,776000.0,65148.0,1.1923076923076923,14923.076923076924,12516.129032258064,1.0
PRV57484,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1090.0,121.11111111111111,0.0,0.0,6,9.0,1090.0,0.0,1.5,181.66666666666666,121.11111111111111,0.0
PRV57485,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1670.0,167.0,0.0,0.0,10,10.0,1670.0,0.0,1.0,167.0,167.0,0.0
PRV57486,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,4430.0,126.57142857142857,130.0,3.7142857142857144,19,35.0,4430.0,130.0,1.8421052631578947,233.1578947368421,126.57142857142857,0.0
PRV57487,15.0,14.0,140000.0,9333.333333333334,16020.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,14,15.0,140000.0,16020.0,1.0714285714285714,10000.0,9333.333333333334,1.0
PRV57488,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,540.0,108.0,0.0,0.0,5,5.0,540.0,0.0,1.0,108.0,108.0,0.0
PRV57489,17.0,17.0,182000.0,10705.882352941177,18156.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17.0,182000.0,18156.0,1.0,10705.882352941177,10705.882352941177,1.0
PRV57490,21.0,19.0,201200.0,9580.952380952382,21360.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,19,21.0,201200.0,21360.0,1.105263157894737,10589.473684210527,9580.952380952382,1.0
PRV57491,0.0,0.0,0.0,0.0,0.0,0.0,116.0,62.0,30830.0,265.7758620689655,0.0,0.0,62,116.0,30830.0,0.0,1.8709677419354838,497.258064516129,265.7758620689655,0.0
PRV57492,36.0,33.0,332000.0,9222.222222222223,37380.0,1068.0,81.0,66.0,16030.0,197.90123456790124,70.0,0.8641975308641975,95,117.0,348030.0,37450.0,1.231578947368421,3663.4736842105262,2974.6153846153848,0.3076923076923077
PRV57495,37.0,34.0,387000.0,10459.45945945946,39516.0,1068.0,76.0,68.0,13530.0,178.02631578947367,130.0,1.7105263157894737,99,113.0,400530.0,39646.0,1.1414141414141414,4045.757575757576,3544.5132743362833,0.3274336283185841
PRV57496,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,7750.0,203.94736842105263,100.0,2.6315789473684212,36,38.0,7750.0,100.0,1.0555555555555556,215.27777777777777,203.94736842105263,0.0
PRV57499,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,8940.0,496.6666666666667,0.0,0.0,18,18.0,8940.0,0.0,1.0,496.6666666666667,496.6666666666667,0.0
PRV57500,0.0,0.0,0.0,0.0,0.0,0.0,79.0,78.0,26090.0,330.253164556962,120.0,1.518987341772152,78,79.0,26090.0,120.0,1.0128205128205128,334.4871794871795,330.253164556962,0.0
PRV57501,0.0,0.0,0.0,0.0,0.0,0.0,64.0,63.0,11740.0,183.4375,230.0,3.59375,63,64.0,11740.0,230.0,1.0158730158730158,186.34920634920636,183.4375,0.0
PRV57502,114.0,99.0,1149200.0,10080.701754385966,117480.0,1068.0,146.0,140.0,48350.0,331.16438356164383,340.0,2.328767123287671,235,260.0,1197550.0,117820.0,1.1063829787234043,5095.95744680851,4605.961538461538,0.43846153846153846
PRV57504,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,5910.0,211.07142857142858,100.0,3.5714285714285716,28,28.0,5910.0,100.0,1.0,211.07142857142858,211.07142857142858,0.0
PRV57507,0.0,0.0,0.0,0.0,0.0,0.0,112.0,96.0,26740.0,238.75,180.0,1.6071428571428572,96,112.0,26740.0,180.0,1.1666666666666667,278.5416666666667,238.75,0.0
PRV57509,0.0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,11690.0,201.55172413793105,60.0,1.0344827586206897,53,58.0,11690.0,60.0,1.0943396226415094,220.56603773584905,201.55172413793105,0.0
PRV57510,43.0,40.0,422020.0,9814.418604651162,45924.0,1068.0,204.0,179.0,64970.0,318.48039215686276,140.0,0.6862745098039216,214,247.0,486990.0,46064.0,1.1542056074766356,2275.654205607477,1971.6194331983806,0.17408906882591094
PRV57512,0.0,0.0,0.0,0.0,0.0,0.0,108.0,84.0,24330.0,225.27777777777777,420.0,3.888888888888889,84,108.0,24330.0,420.0,1.2857142857142858,289.64285714285717,225.27777777777777,0.0
PRV57514,0.0,0.0,0.0,0.0,0.0,0.0,51.0,44.0,15030.0,294.70588235294116,0.0,0.0,44,51.0,15030.0,0.0,1.1590909090909092,341.59090909090907,294.70588235294116,0.0
PRV57515,19.0,19.0,146000.0,7684.210526315789,20292.0,1068.0,69.0,63.0,21970.0,318.40579710144925,80.0,1.1594202898550725,80,88.0,167970.0,20372.0,1.1,2099.625,1908.75,0.2159090909090909
PRV57516,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2290.0,229.0,0.0,0.0,10,10.0,2290.0,0.0,1.0,229.0,229.0,0.0
PRV57517,0.0,0.0,0.0,0.0,0.0,0.0,60.0,56.0,20230.0,337.1666666666667,180.0,3.0,56,60.0,20230.0,180.0,1.0714285714285714,361.25,337.1666666666667,0.0
PRV57518,2.0,2.0,35000.0,17500.0,2136.0,1068.0,95.0,45.0,33130.0,348.7368421052632,280.0,2.9473684210526314,47,97.0,68130.0,2416.0,2.0638297872340425,1449.5744680851064,702.3711340206186,0.020618556701030927
PRV57519,12.0,11.0,113000.0,9416.666666666666,12816.0,1068.0,145.0,131.0,30280.0,208.82758620689654,460.0,3.1724137931034484,142,157.0,143280.0,13276.0,1.1056338028169015,1009.0140845070423,912.6114649681529,0.07643312101910828
PRV57520,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5740.0,249.56521739130434,60.0,2.608695652173913,23,23.0,5740.0,60.0,1.0,249.56521739130434,249.56521739130434,0.0
PRV57521,12.0,11.0,93000.0,7750.0,11748.0,1068.0,99.0,94.0,28150.0,284.34343434343435,430.0,4.343434343434343,105,111.0,121150.0,12178.0,1.0571428571428572,1153.8095238095239,1091.4414414414414,0.10810810810810811
PRV57522,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,8310.0,207.75,10.0,0.25,40,40.0,8310.0,10.0,1.0,207.75,207.75,0.0
PRV57523,15.0,14.0,130000.0,8666.666666666666,12816.0,1068.0,136.0,116.0,39960.0,293.8235294117647,360.0,2.6470588235294117,129,151.0,169960.0,13176.0,1.1705426356589148,1317.5193798449613,1125.5629139072848,0.09933774834437085
PRV57525,21.0,20.0,197000.0,9380.952380952382,22428.0,1068.0,86.0,67.0,16820.0,195.58139534883722,120.0,1.3953488372093024,78,107.0,213820.0,22548.0,1.3717948717948718,2741.2820512820513,1998.3177570093458,0.19626168224299065
PRV57526,2.0,2.0,53000.0,26500.0,2136.0,1068.0,200.0,152.0,56310.0,281.55,400.0,2.0,154,202.0,109310.0,2536.0,1.3116883116883118,709.8051948051948,541.1386138613861,0.009900990099009901
PRV57527,51.0,43.0,628000.0,12313.725490196079,54468.0,1068.0,114.0,98.0,37500.0,328.94736842105266,260.0,2.280701754385965,135,165.0,665500.0,54728.0,1.2222222222222223,4929.62962962963,4033.3333333333335,0.3090909090909091
PRV57528,13.0,12.0,75600.0,5815.384615384615,13884.0,1068.0,388.0,337.0,125420.0,323.2474226804124,1000.0,2.577319587628866,345,401.0,201020.0,14884.0,1.1623188405797102,582.6666666666666,501.29675810473816,0.032418952618453865
PRV57529,0.0,0.0,0.0,0.0,0.0,0.0,295.0,188.0,75340.0,255.38983050847457,400.0,1.3559322033898304,188,295.0,75340.0,400.0,1.5691489361702127,400.74468085106383,255.38983050847457,0.0
PRV57530,52.0,51.0,390100.0,7501.923076923077,55536.0,1068.0,426.0,344.0,115490.0,271.1032863849765,950.0,2.2300469483568075,391,478.0,505590.0,56486.0,1.2225063938618925,1293.06905370844,1057.7196652719665,0.1087866108786611
PRV57531,0.0,0.0,0.0,0.0,0.0,0.0,68.0,43.0,16630.0,244.55882352941177,160.0,2.3529411764705883,43,68.0,16630.0,160.0,1.5813953488372092,386.74418604651163,244.55882352941177,0.0
PRV57532,0.0,0.0,0.0,0.0,0.0,0.0,351.0,157.0,111560.0,317.83475783475785,910.0,2.5925925925925926,157,351.0,111560.0,910.0,2.2356687898089174,710.5732484076433,317.83475783475785,0.0
PRV57533,22.0,17.0,279000.0,12681.818181818182,22428.0,1068.0,86.0,67.0,20560.0,239.06976744186048,140.0,1.627906976744186,83,108.0,299560.0,22568.0,1.3012048192771084,3609.156626506024,2773.703703703704,0.2037037037037037
PRV57534,0.0,0.0,0.0,0.0,0.0,0.0,152.0,117.0,38820.0,255.39473684210526,400.0,2.6315789473684212,117,152.0,38820.0,400.0,1.2991452991452992,331.79487179487177,255.39473684210526,0.0
PRV57536,0.0,0.0,0.0,0.0,0.0,0.0,79.0,71.0,18560.0,234.9367088607595,60.0,0.759493670886076,71,79.0,18560.0,60.0,1.1126760563380282,261.40845070422534,234.9367088607595,0.0
PRV57539,0.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,10630.0,322.1212121212121,100.0,3.0303030303030303,32,33.0,10630.0,100.0,1.03125,332.1875,322.1212121212121,0.0
PRV57540,0.0,0.0,0.0,0.0,0.0,0.0,39.0,32.0,7460.0,191.28205128205127,0.0,0.0,32,39.0,7460.0,0.0,1.21875,233.125,191.28205128205127,0.0
PRV57541,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,9750.0,314.51612903225805,100.0,3.225806451612903,24,31.0,9750.0,100.0,1.2916666666666667,406.25,314.51612903225805,0.0
PRV57542,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,5330.0,144.05405405405406,30.0,0.8108108108108109,35,37.0,5330.0,30.0,1.0571428571428572,152.28571428571428,144.05405405405406,0.0
PRV57543,46.0,43.0,433000.0,9413.04347826087,46992.0,1068.0,308.0,285.0,83360.0,270.64935064935065,480.0,1.5584415584415585,327,354.0,516360.0,47472.0,1.0825688073394495,1579.0825688073394,1458.6440677966102,0.12994350282485875
PRV57544,0.0,0.0,0.0,0.0,0.0,0.0,52.0,47.0,10340.0,198.84615384615384,0.0,0.0,47,52.0,10340.0,0.0,1.1063829787234043,220.0,198.84615384615384,0.0
PRV57545,1.0,1.0,28000.0,28000.0,1068.0,1068.0,60.0,53.0,12430.0,207.16666666666666,100.0,1.6666666666666667,54,61.0,40430.0,1168.0,1.1296296296296295,748.7037037037037,662.7868852459017,0.01639344262295082
PRV57546,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,5310.0,295.0,10.0,0.5555555555555556,18,18.0,5310.0,10.0,1.0,295.0,295.0,0.0
PRV57547,18.0,16.0,215000.0,11944.444444444445,19224.0,1068.0,68.0,63.0,19080.0,280.5882352941176,90.0,1.3235294117647058,79,86.0,234080.0,19314.0,1.0886075949367089,2963.0379746835442,2721.860465116279,0.20930232558139536
PRV57548,107.0,87.0,1038500.0,9705.607476635514,112140.0,1068.0,103.0,95.0,30550.0,296.6019417475728,380.0,3.6893203883495147,180,210.0,1069050.0,112520.0,1.1666666666666667,5939.166666666667,5090.714285714285,0.5095238095238095
PRV57549,0.0,0.0,0.0,0.0,0.0,0.0,518.0,324.0,161160.0,311.11969111969114,1040.0,2.0077220077220077,324,518.0,161160.0,1040.0,1.5987654320987654,497.4074074074074,311.11969111969114,0.0
PRV57550,0.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,6070.0,209.31034482758622,180.0,6.206896551724138,22,29.0,6070.0,180.0,1.3181818181818181,275.90909090909093,209.31034482758622,0.0
PRV57551,0.0,0.0,0.0,0.0,0.0,0.0,132.0,100.0,42330.0,320.6818181818182,570.0,4.318181818181818,100,132.0,42330.0,570.0,1.32,423.3,320.6818181818182,0.0
PRV57552,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2340.0,212.72727272727272,0.0,0.0,11,11.0,2340.0,0.0,1.0,212.72727272727272,212.72727272727272,0.0
PRV57553,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,8460.0,402.85714285714283,40.0,1.9047619047619047,20,21.0,8460.0,40.0,1.05,423.0,402.85714285714283,0.0
PRV57555,27.0,26.0,326800.0,12103.703703703704,28836.0,1068.0,15.0,15.0,3980.0,265.3333333333333,20.0,1.3333333333333333,39,42.0,330780.0,28856.0,1.0769230769230769,8481.538461538461,7875.714285714285,0.6428571428571429
PRV57557,0.0,0.0,0.0,0.0,0.0,0.0,97.0,39.0,20700.0,213.4020618556701,50.0,0.5154639175257731,39,97.0,20700.0,50.0,2.4871794871794872,530.7692307692307,213.4020618556701,0.0
PRV57558,8.0,6.0,71000.0,8875.0,8544.0,1068.0,49.0,36.0,20590.0,420.2040816326531,100.0,2.0408163265306123,40,57.0,91590.0,8644.0,1.425,2289.75,1606.842105263158,0.14035087719298245
PRV57560,1.0,1.0,9000.0,9000.0,1068.0,1068.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0,9000.0,1068.0,1.0,4500.0,4500.0,0.5
PRV57561,1.0,1.0,11000.0,11000.0,1068.0,1068.0,16.0,16.0,5810.0,363.125,30.0,1.875,17,17.0,16810.0,1098.0,1.0,988.8235294117648,988.8235294117648,0.058823529411764705
PRV57563,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,830.0,138.33333333333334,0.0,0.0,6,6.0,830.0,0.0,1.0,138.33333333333334,138.33333333333334,0.0
PRV57564,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,280.0,40.0,0.0,0.0,7,7.0,280.0,0.0,1.0,40.0,40.0,0.0
PRV57565,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6340.0,1056.6666666666667,50.0,8.333333333333334,6,6.0,6340.0,50.0,1.0,1056.6666666666667,1056.6666666666667,0.0
PRV57567,7.0,6.0,112000.0,16000.0,6408.0,1068.0,5.0,5.0,290.0,58.0,0.0,0.0,11,12.0,112290.0,6408.0,1.0909090909090908,10208.181818181818,9357.5,0.5833333333333334
PRV57568,18.0,18.0,111900.0,6216.666666666667,19224.0,1068.0,29.0,28.0,8450.0,291.37931034482756,140.0,4.827586206896552,46,47.0,120350.0,19364.0,1.0217391304347827,2616.304347826087,2560.6382978723404,0.3829787234042553
PRV57569,5.0,4.0,31000.0,6200.0,5340.0,1068.0,68.0,58.0,26940.0,396.1764705882353,60.0,0.8823529411764706,62,73.0,57940.0,5400.0,1.1774193548387097,934.516129032258,793.6986301369863,0.0684931506849315
PRV57570,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,430.0,107.5,0.0,0.0,4,4.0,430.0,0.0,1.0,107.5,107.5,0.0
PRV57571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,400.0,400.0,0.0,0.0,1,1.0,400.0,0.0,1.0,400.0,400.0,0.0
PRV57572,0.0,0.0,0.0,0.0,0.0,0.0,265.0,207.0,80050.0,302.07547169811323,1120.0,4.226415094339623,207,265.0,80050.0,1120.0,1.2801932367149758,386.7149758454106,302.07547169811323,0.0
PRV57573,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,6180.0,187.27272727272728,30.0,0.9090909090909091,16,33.0,6180.0,30.0,2.0625,386.25,187.27272727272728,0.0
