Provider,Anomaly_Score,Anomaly_Flag,PotentialFraud,Fraud_Label
PRV53912,0.3910548638327884,0,No,0
PRV55072,0.3910480297702703,0,No,0
PRV53820,0.3909963808904659,0,No,0
PRV51505,0.3909963808904659,0,No,0
PRV55098,0.390994195398964,0,No,0
PRV53740,0.3909659131702169,0,No,0
PRV51611,0.3909650588889005,0,No,0
PRV52013,0.3909621111152897,0,No,0
PRV55309,0.3909583368611901,0,No,0
PRV56999,0.3909535183143503,0,No,0
PRV51764,0.3908943983222688,0,No,0
PRV56960,0.3908614449257787,0,No,0
PRV52577,0.3908614449257787,0,No,0
PRV55395,0.3908461536737719,0,No,0
PRV51745,0.3908382820341557,0,No,0
PRV57272,0.3908052717927395,0,No,0
PRV51510,0.3907959019073102,0,No,0
PRV55571,0.3907675007525418,0,No,0
PRV53850,0.3907547545277797,0,No,0
PRV51308,0.3907496786343714,0,No,0
PRV53475,0.3906999009337484,0,No,0
PRV52882,0.3906843802525528,0,No,0
PRV57128,0.3906572099063743,0,No,0
PRV56362,0.3906233038832797,0,No,0
PRV54574,0.3906200773709744,0,No,0
PRV57574,0.3905985611290837,0,No,0
PRV51933,0.3905327864985607,0,No,0
PRV52679,0.3905288286330851,0,No,0
PRV56798,0.3905269349739263,0,No,0
PRV51942,0.3905105873611094,0,No,0
PRV51212,0.3905044808542796,0,No,0
PRV57394,0.3904658831725635,0,No,0
PRV55200,0.3904463148973159,0,No,0
PRV57041,0.3904203905355524,0,No,0
PRV55331,0.3904116345566349,0,No,0
PRV54552,0.3903723608244052,0,No,0
PRV52580,0.3903415217559429,0,No,0
PRV56525,0.3903357849206337,0,No,0
PRV56234,0.3903228175185566,0,No,0
PRV53819,0.3902497207907496,0,No,0
PRV56996,0.3902033905813794,0,No,0
PRV55644,0.3901888004605909,0,No,0
PRV53315,0.3901301046780352,0,No,0
PRV54419,0.3900976154985448,0,No,0
PRV55202,0.3900946345457687,0,No,0
PRV51652,0.3900619966656717,0,No,0
PRV57435,0.3900610726116129,0,No,0
PRV55112,0.3900501587961882,0,No,0
PRV51541,0.3900366566198717,0,No,0
PRV56792,0.3900344775281906,0,No,0
PRV55070,0.3900285784962521,0,No,0
PRV55011,0.3899762094758952,0,No,0
PRV56073,0.3899700701924286,0,No,0
PRV55786,0.3899692593365046,0,No,0
PRV56551,0.38993962776015,0,No,0
PRV51054,0.3899250092177286,0,No,0
PRV53717,0.3899236077547464,0,No,0
PRV53462,0.3899113201665021,0,No,0
PRV54580,0.3898867543338203,0,No,0
PRV52437,0.3898793705334525,0,No,0
PRV55296,0.3898415190574162,0,No,0
PRV52220,0.3898028583182005,0,No,0
PRV54002,0.3897941292794126,0,No,0
PRV52390,0.3897786416038587,0,No,0
PRV54904,0.3897776333681594,0,No,0
PRV57727,0.3897624248869827,0,No,0
PRV55608,0.3897218123963716,0,No,0
PRV54235,0.3897197670052134,0,No,0
PRV53832,0.3897096220353718,0,No,0
PRV51091,0.3896931013650688,0,No,0
PRV56871,0.3896303621355357,0,No,0
PRV52273,0.3896303621355357,0,No,0
PRV57583,0.3896236992467173,0,No,0
PRV56495,0.3896232702259481,0,No,0
PRV56152,0.389618545188581,0,No,0
PRV57038,0.3896016998990568,0,No,0
PRV52236,0.3895645702757081,0,No,0
PRV53888,0.3895272124520577,0,No,0
PRV52897,0.3895235035632839,0,No,0
PRV56667,0.3895010429477252,0,No,0
PRV53633,0.3894980512663433,0,No,0
PRV53230,0.3894711184020957,0,No,0
PRV53122,0.3894465627059393,0,No,0
PRV54246,0.3894424274932735,0,No,0
PRV52801,0.3894115140258172,0,No,0
PRV56193,0.3894106996810678,0,No,0
PRV51668,0.389386879305901,0,No,0
PRV57062,0.3893743256016395,0,No,0
PRV56933,0.3892940943113976,0,No,0
PRV56496,0.3892811962519765,0,No,0
PRV56656,0.3892664557862616,0,No,0
PRV55255,0.3892494721983608,0,No,0
PRV55985,0.3892116173243076,0,No,0
PRV53126,0.389170706003039,0,No,0
PRV55356,0.3891183951880556,0,No,0
PRV53577,0.3891023063898394,0,No,0
PRV57417,0.3890853908332572,0,No,0
PRV56109,0.3890681087160251,0,No,0
PRV57748,0.3890623961803536,0,No,0
PRV53751,0.3890602219909078,0,No,0
PRV55358,0.3890008388539462,0,No,0
PRV52237,0.3889775082275244,0,No,0
PRV54459,0.3889529781224902,0,No,0
PRV51754,0.3889307900226704,0,No,0
PRV57460,0.3889099748280317,0,No,0
PRV55352,0.3888905991132695,0,No,0
PRV56397,0.3888905592253495,0,No,0
PRV56032,0.3888577139539916,0,No,0
PRV52993,0.3888519215285336,0,No,0
PRV57552,0.3888349506850837,0,No,0
PRV55460,0.3887581479479818,0,No,0
PRV54301,0.3887553901798793,0,No,0
PRV55436,0.3887125622285519,0,No,0
PRV53688,0.388681323143341,0,No,0
PRV56114,0.3886763353914638,0,No,0
PRV51043,0.3886762698315137,0,No,0
PRV51998,0.3886408381200095,0,No,0
PRV54588,0.3886346497756231,0,No,0
PRV53846,0.3886333447300915,0,No,0
PRV56187,0.388587434233817,0,No,0
PRV57378,0.3885689215070563,0,No,0
PRV57000,0.3885630867587543,0,No,0
PRV53293,0.3885590304234541,0,No,0
PRV54433,0.3884717344545311,0,No,0
PRV52491,0.3884626558050447,0,No,0
PRV56928,0.3884569011529644,0,No,0
PRV56068,0.3884425908445351,0,No,0
PRV56938,0.3883950501508227,0,No,0
PRV54017,0.3883818080643216,0,No,0
PRV54695,0.3882870012992924,0,No,0
PRV53782,0.3882862505084759,0,No,0
PRV55804,0.3882517098599765,0,No,0
PRV51547,0.3881004990387007,0,No,0
PRV57522,0.3880610539903936,0,No,0
PRV53556,0.3880556387350854,0,No,0
PRV53837,0.3880404246558285,0,No,0
PRV54344,0.3880271053174221,0,No,0
PRV51181,0.3880183708491083,0,No,0
PRV52539,0.3879906149312012,0,No,0
PRV51366,0.3879785335379007,0,No,0
PRV51740,0.3879357596585733,0,No,0
PRV56958,0.3879134748472519,0,No,0
PRV56169,0.387912148911133,0,No,0
PRV54593,0.3879081515600872,0,No,0
PRV54038,0.3878549871565677,0,No,0
PRV53544,0.3877992342138036,0,No,0
PRV57134,0.3877964553371139,0,No,0
PRV51848,0.3877871573779901,0,No,0
PRV56982,0.3877815827411306,0,No,0
PRV55469,0.3877428752723361,0,No,0
PRV53386,0.3876772291347258,0,No,0
PRV53754,0.3876378769080182,0,No,0
PRV52914,0.3876332329495591,0,No,0
PRV51528,0.3876240345670109,0,No,0
PRV57639,0.3875876256637315,0,No,0
PRV55625,0.3875344258286027,0,No,0
PRV56455,0.3875325205330291,0,No,0
PRV56823,0.3875203505010036,0,No,0
PRV55789,0.3875156652293755,0,No,0
PRV52853,0.3875087521962169,0,No,0
PRV53147,0.3874847724657972,0,No,0
PRV54469,0.3874663353531945,0,No,0
PRV57100,0.3874565378939688,0,No,0
PRV52288,0.3874515679754454,0,No,0
PRV51746,0.3874166633799897,0,No,0
PRV53922,0.3874081840162363,0,No,0
PRV57658,0.3873898724039405,0,No,0
PRV54972,0.3873830058146644,0,No,0
PRV54343,0.3873501048922837,0,No,0
PRV51765,0.3873077876900533,0,No,0
PRV54158,0.3872452440105616,0,No,0
PRV57689,0.3871608489691746,0,No,0
PRV55480,0.3871605075592812,0,No,0
PRV51210,0.3871441724261967,0,No,0
PRV51763,0.3871340604056886,0,No,0
PRV52247,0.3871259210948259,0,No,0
PRV52208,0.3871084774910669,0,No,0
PRV57259,0.3870908491413464,0,No,0
PRV53371,0.3870780221303986,0,No,0
PRV51767,0.3870641921223601,0,No,0
PRV57688,0.3870545526920204,0,No,0
PRV53827,0.3870291564009359,0,No,0
PRV57694,0.3869600021189327,0,No,0
PRV54892,0.3869598580541334,0,No,0
PRV56980,0.3869362232585431,0,No,0
PRV51852,0.3869325071445455,0,No,0
PRV51251,0.3869297307305872,0,No,0
PRV56229,0.3869211191957684,0,No,0
PRV51439,0.386914701365696,0,No,0
PRV54030,0.3868605414881756,0,No,0
PRV52738,0.3868564276659175,0,No,0
PRV55566,0.3868258042570013,0,No,0
PRV56330,0.3868238770530092,0,No,0
PRV51742,0.3867856392638594,0,No,0
PRV53704,0.3867226069771123,0,No,0
PRV56907,0.3866863501052347,0,No,0
PRV51871,0.3866814646820538,0,No,0
PRV51179,0.3866447644309166,0,No,0
PRV56344,0.3865979077468973,0,No,0
PRV52606,0.3865859468810573,0,No,0
PRV57147,0.3865585282413226,0,No,0
PRV53780,0.3865470121186364,0,No,0
PRV56157,0.3865308025573152,0,No,0
PRV55740,0.3865303342180775,0,No,0
PRV53056,0.3865156801226534,0,No,0
PRV52008,0.3864990078641389,0,No,0
PRV55794,0.3864896674130628,0,No,0
PRV52658,0.3864787229514214,0,No,0
PRV57479,0.3864606147787753,0,No,0
PRV53901,0.3864561164351274,0,No,0
PRV52917,0.3864117490502344,0,No,0
PRV56869,0.3863925181881014,0,No,0
PRV54619,0.3863738922634434,0,No,0
PRV51967,0.3862653638147389,0,No,0
PRV54358,0.3862581496279951,0,No,0
PRV52824,0.3862004012673513,0,No,0
PRV55114,0.3861924804078546,0,No,0
PRV55093,0.3861622501030116,0,No,0
PRV51047,0.3861602322179555,0,No,0
PRV53415,0.3861585082187024,0,No,0
PRV54486,0.3861380610067818,0,No,0
PRV55289,0.386131434425561,0,No,0
PRV53151,0.3861158316577946,0,No,0
PRV53004,0.3861147265544726,0,No,0
PRV51262,0.3861043647462625,0,No,0
PRV56821,0.3860929412944575,0,No,0
PRV57759,0.3860670642414514,0,No,0
PRV51555,0.386053181478013,0,No,0
PRV56280,0.386026220432744,0,No,0
PRV53067,0.3860220900892045,0,No,0
PRV55079,0.3859256067947967,0,No,0
PRV54995,0.3859180546559552,0,No,0
PRV53540,0.3859146346589995,0,No,0
PRV52931,0.3859105870813056,0,No,0
PRV55991,0.3858694882389457,0,No,0
PRV57424,0.3858537232842189,0,No,0
PRV53732,0.3858413989402903,0,No,0
PRV53720,0.3858098080121366,0,No,0
PRV51734,0.3858014706729315,0,No,0
PRV55300,0.3857802120164504,0,No,0
PRV54535,0.3857779800011589,0,No,0
PRV57154,0.3857674766978599,0,No,0
PRV51909,0.3857423976235358,0,No,0
PRV56595,0.3857208279007058,0,No,0
PRV54362,0.3857122955640577,0,No,0
PRV51969,0.3857100320193725,0,No,0
PRV54988,0.3856871054346995,0,No,0
PRV56086,0.3856840463227379,0,No,0
PRV57627,0.3856805333940325,0,No,0
PRV51671,0.3856413431724252,0,No,0
PRV53788,0.3856376175940589,0,No,0
PRV56206,0.3856172635067772,0,No,0
PRV52056,0.3856001912243106,0,No,0
PRV51963,0.3855773535626577,0,No,0
PRV52839,0.3855746284074819,0,No,0
PRV54353,0.3855168730852313,0,No,0
PRV51878,0.3854463241604443,0,No,0
PRV52820,0.3854206488950147,0,No,0
PRV51200,0.385403672055205,0,No,0
PRV57553,0.3853315035281517,0,No,0
PRV56635,0.3853313425259494,0,No,0
PRV53927,0.385316287684567,0,No,0
PRV54288,0.3853161678818229,0,No,0
PRV51802,0.3853151696512545,0,No,0
PRV57496,0.3852729284217623,0,No,0
PRV56217,0.3852699849905104,0,No,0
PRV51762,0.3852552578683735,0,No,0
PRV51571,0.3852032642562373,0,No,0
PRV54008,0.3851879716956891,0,No,0
PRV54203,0.385169696344104,0,No,0
PRV57676,0.3851431468222429,0,No,0
PRV52004,0.3851429625811101,0,No,0
PRV53666,0.3851405586210458,0,No,0
PRV57736,0.3851117575664869,0,No,0
PRV55353,0.385104003472923,0,No,0
PRV52222,0.3851023933431511,0,No,0
PRV57219,0.3850994012415802,0,No,0
PRV55096,0.385091371796476,0,No,0
PRV55475,0.3850847834802959,0,No,0
PRV53779,0.3850809741918366,0,No,0
PRV52943,0.3850747034722239,0,No,0
PRV53968,0.3850653264828257,0,No,0
PRV51771,0.3850434177217647,0,No,0
PRV52830,0.3850415058787103,0,No,0
PRV57576,0.385020496597252,0,No,0
PRV53952,0.3849981082764563,0,No,0
PRV56075,0.3849835651140502,0,No,0
PRV54660,0.3849512182593875,0,No,0
PRV51729,0.3849321572621976,0,No,0
PRV52271,0.3849321572621976,0,No,0
PRV57686,0.3849286100829233,0,No,0
PRV54109,0.3848729292306085,0,No,0
PRV57516,0.3848414587381273,0,No,0
PRV57504,0.3848190916639882,0,No,0
PRV56036,0.3847793616245699,0,No,0
PRV51656,0.3847750505089682,0,No,0
PRV56931,0.3847562250456712,0,No,0
PRV55748,0.3847326766019515,0,No,0
PRV53019,0.3847189130827486,0,No,0
PRV53476,0.3846976433103746,0,No,0
PRV52513,0.3846891084860727,0,No,0
PRV56164,0.3846798358302531,0,No,0
PRV55537,0.3846642089288772,0,No,0
PRV53727,0.3846190806934916,0,No,0
PRV52848,0.3846013134519287,0,No,0
PRV54303,0.3845873401345628,0,No,0
PRV57183,0.3845644998805246,0,No,0
PRV55917,0.3845520961713663,0,No,0
PRV51531,0.3845252361964902,0,No,0
PRV56941,0.3845106247073896,0,No,0
PRV55906,0.384464510231422,0,No,0
PRV53829,0.3844615160836638,0,No,0
PRV55712,0.3844461506253263,0,No,0
PRV51694,0.3844001285784029,0,No,0
PRV56622,0.3843663129163773,0,No,0
PRV53137,0.3843415391609269,0,No,0
PRV56648,0.3843120100226854,0,No,0
PRV57720,0.3843087574744147,0,No,0
PRV54270,0.3842825404427218,0,No,0
PRV57011,0.3842732043240611,0,No,0
PRV52068,0.3842490090487004,0,No,0
PRV55432,0.3842323555705433,0,No,0
PRV57716,0.3841986416806744,0,No,0
PRV53945,0.3841858248802858,0,No,0
PRV53669,0.384160412445573,0,No,0
PRV54714,0.3841333062850935,0,No,0
PRV51564,0.3841226771367159,0,No,0
PRV52517,0.3840939115447207,0,No,0
PRV51351,0.3840719563816554,0,No,0
PRV53836,0.383970088769097,0,No,0
PRV51309,0.3839693207169344,0,No,0
PRV57354,0.3839686980410846,0,No,0
PRV57602,0.3839634679867481,0,No,0
PRV51915,0.3838955985060547,0,No,0
PRV53550,0.3838610547018934,0,No,0
PRV53981,0.3838440208131562,0,No,0
PRV56593,0.3838123582598768,0,No,0
PRV52377,0.3837522438015296,0,No,0
PRV53877,0.3837363269659477,0,No,0
PRV55007,0.3837281078545023,0,No,0
PRV52501,0.3837230599648403,0,No,0
PRV51789,0.3837002711996123,0,No,0
PRV53454,0.3836455369764331,0,No,0
PRV57514,0.3836073595079999,0,No,0
PRV55104,0.3835727804281154,0,No,0
PRV53573,0.3835349223924029,0,No,0
PRV55499,0.3835302063055986,0,No,0
PRV52932,0.383514095444689,0,No,0
PRV55211,0.3834949477865988,0,No,0
PRV56182,0.383491402812835,0,No,0
PRV57314,0.3834645229283901,0,No,0
PRV51872,0.3833530748798659,0,No,0
PRV53828,0.3833429611213415,0,No,0
PRV51702,0.3833334696472474,0,No,0
PRV55458,0.3833231471459646,0,No,0
PRV53783,0.3833151585979765,0,No,0
PRV55085,0.3832972382479421,0,No,0
PRV55095,0.3832960095587182,0,No,0
PRV51345,0.3832938003171575,0,No,0
PRV52257,0.3832511396044538,0,No,0
PRV51313,0.3831704300903402,0,No,0
PRV55283,0.3831293978273589,0,No,0
PRV53078,0.3830891232178813,0,No,0
PRV51013,0.38307727475726,0,No,0
PRV55468,0.3830542890636308,0,No,0
PRV55073,0.3830463087204728,0,No,0
PRV55486,0.383011590438256,0,No,0
PRV57541,0.3830054093490748,0,No,0
PRV53450,0.3830027464142831,0,No,0
PRV55259,0.3829476808780489,0,No,0
PRV54656,0.3828506215508631,0,No,0
PRV53102,0.3828451261321435,0,No,0
PRV55656,0.3828061681907934,0,No,0
PRV51989,0.3827810040562483,0,No,0
PRV54840,0.3827452018577529,0,No,0
PRV53796,0.3827276621797182,0,No,0
PRV53390,0.3826928621373021,0,No,0
PRV57253,0.3826162262423451,0,No,0
PRV55964,0.3825713924916075,0,No,0
PRV53752,0.3825420615738005,0,No,0
PRV51014,0.3825253880073914,0,No,0
PRV55254,0.3824953877682946,0,No,0
PRV52666,0.382471709827046,0,No,0
PRV55904,0.3824576538377656,0,No,0
PRV52598,0.3824449904611552,0,No,0
PRV55448,0.3824215986286111,0,No,0
PRV56572,0.3824080343478456,0,No,0
PRV54437,0.3823888720248506,0,No,0
PRV55807,0.38238268442546,0,No,0
PRV53375,0.3823817975475653,0,No,0
PRV53428,0.3823492081441986,0,No,0
PRV53547,0.3823395813408228,0,No,0
PRV56333,0.382329916392561,0,No,0
PRV55966,0.3823042964695112,0,No,0
PRV55652,0.382259641459953,0,No,0
PRV54763,0.3822576731324004,0,No,0
PRV54730,0.3822225816313949,0,No,0
PRV52996,0.382214177257152,0,No,0
PRV52384,0.3822132336771617,0,No,0
PRV56262,0.3821978808130959,0,No,0
PRV52493,0.3821842783612735,0,No,0
PRV51874,0.3821184957601589,0,No,0
PRV54252,0.3821043169951706,0,No,0
PRV53875,0.3820952599880721,0,No,0
PRV52224,0.3820650012298375,0,No,0
PRV57436,0.3820138627337715,0,No,0
PRV55535,0.3820002489718956,0,No,0
PRV55277,0.3819962295732971,0,No,0
PRV54444,0.3819807779529866,0,No,0
PRV51478,0.3819630671934419,0,No,0
PRV52216,0.3819513810176955,0,No,0
PRV51723,0.3819455448086619,0,No,0
PRV51731,0.3819231760227936,0,No,0
PRV57047,0.3819028541257964,0,No,0
PRV51994,0.3818838043764547,0,No,0
PRV55035,0.3818820079309598,0,No,0
PRV56993,0.3818562322240796,0,No,0
PRV52789,0.3818337402476178,0,No,0
PRV51201,0.3818176024379979,0,No,0
PRV53767,0.3817806333043664,0,No,0
PRV51769,0.3817806042833254,0,No,0
PRV54715,0.381776464180924,0,No,0
PRV56784,0.381776464180924,0,No,0
PRV53728,0.3817676852357584,0,No,0
PRV56939,0.3816956809343279,0,No,0
PRV51229,0.3816787494468632,0,No,0
PRV55733,0.3816734020855604,0,No,0
PRV55702,0.3816683995947412,0,No,0
PRV51563,0.3816642462131295,0,No,0
PRV55038,0.3816541071109263,0,No,0
PRV51209,0.3815762962319158,0,No,0
PRV56554,0.3815609807442755,0,No,0
PRV51041,0.3815421579354524,0,No,0
PRV51469,0.3815364275068962,0,No,0
PRV56930,0.3815273986687825,0,No,0
PRV51324,0.3815248040818176,0,No,0
PRV51361,0.3815016464353377,0,No,0
PRV51175,0.3814853336485756,0,No,0
PRV53696,0.3814350404758092,0,No,0
PRV51988,0.3813990605456607,0,No,0
PRV57722,0.3813920609965983,0,No,0
PRV51071,0.3813854999396237,0,No,0
PRV54900,0.3813485561797633,0,No,0
PRV52352,0.3813263728196814,0,No,0
PRV56596,0.3813060822467159,0,No,0
PRV52591,0.3812973236940943,0,No,0
PRV55464,0.3812726046971768,0,No,0
PRV51847,0.3812520386188388,0,No,0
PRV53629,0.3812415880519286,0,No,0
PRV52747,0.3812311482612326,0,No,0
PRV53307,0.3812138292523189,0,No,0
PRV51665,0.3811809316065024,0,No,0
PRV52793,0.3811663854650842,0,No,0
PRV54360,0.3811633594421524,0,No,0
PRV52492,0.3811570290606041,0,No,0
PRV53455,0.3811518209268827,0,No,0
PRV52676,0.381148914495889,0,No,0
PRV51191,0.3811212605488926,0,No,0
PRV51601,0.3811068462903407,0,No,0
PRV51928,0.3810570343095107,0,No,0
PRV54642,0.3810321836267561,0,No,0
PRV57329,0.3810233169638061,0,No,0
PRV56154,0.3810138916035059,0,No,0
PRV56414,0.3810113303873145,0,No,0
PRV52913,0.3809998379501066,0,No,0
PRV52189,0.3809924517503439,0,No,0
PRV51653,0.380989953849127,0,No,0
PRV56511,0.3809779447431035,0,No,0
PRV53477,0.3809305001256804,0,No,0
PRV55806,0.3809238714381817,0,No,0
PRV53288,0.3809181047174774,0,No,0
PRV56027,0.3808963601377237,0,No,0
PRV57432,0.380885795241278,0,No,0
PRV56741,0.3808810275605105,0,No,0
PRV52832,0.3808614341388573,0,No,0
PRV54982,0.3808334043625383,0,No,0
PRV55940,0.380814180329529,0,No,0
PRV52490,0.3807959792862821,0,No,0
PRV56418,0.3807769829017697,0,No,0
PRV55227,0.3807768529217511,0,No,0
PRV52702,0.3807759514786633,0,No,0
PRV53412,0.3807727561735112,0,No,0
PRV51076,0.3807690148324184,0,No,0
PRV55252,0.380767558632188,0,No,0
PRV55561,0.3807416662273651,0,No,0
PRV57419,0.3807335294777003,0,No,0
PRV55360,0.3807335294777003,0,No,0
PRV53896,0.3807257902875623,0,No,0
PRV54210,0.380678412578587,0,No,0
PRV54795,0.3806604851304419,0,No,0
PRV54166,0.3806189701004199,0,No,0
PRV52169,0.3806161661161817,0,No,0
PRV56159,0.3806049786592101,0,No,0
PRV52937,0.3805966539079923,0,No,0
PRV51226,0.3805793091306982,0,No,0
PRV56604,0.380573638516183,0,No,0
PRV56212,0.3805675445188266,0,No,0
PRV51936,0.3805430473468612,0,No,0
PRV54127,0.3804999117152464,0,No,0
PRV57668,0.3804926683104633,0,No,0
PRV51616,0.3804779243918018,0,No,0
PRV57539,0.380476250164178,0,No,0
PRV56973,0.380413869607476,0,No,0
PRV52214,0.3803978877710928,0,No,0
PRV55876,0.380389276173781,0,No,0
PRV56277,0.3803207040616849,0,No,0
PRV53716,0.380316526886136,0,No,0
PRV53446,0.3803098854820116,0,No,0
PRV57186,0.3803062621407028,0,No,0
PRV51996,0.3802702827929993,0,No,0
PRV52311,0.3802674148234117,0,No,0
PRV52818,0.3802368964391149,0,No,0
PRV51527,0.3801409314200312,0,No,0
PRV52941,0.3800992526710776,0,No,0
PRV52942,0.3800786058014988,0,No,0
PRV54652,0.3800459494392244,0,No,0
PRV53364,0.3800355057430245,0,No,0
PRV56297,0.3800354902080179,0,No,0
PRV53654,0.380007978817413,0,No,0
PRV53761,0.3798816768448212,0,No,0
PRV55173,0.3798137048299436,0,No,0
PRV55936,0.3798135485218722,0,No,0
PRV52191,0.3797995457949795,0,No,0
PRV55754,0.379793865104017,0,No,0
PRV55563,0.3797881901239051,0,No,0
PRV51147,0.3797787444972153,0,No,0
PRV54780,0.3797466317356829,0,No,0
PRV56526,0.3797457608933605,0,No,0
PRV53527,0.3797062043449219,0,No,0
PRV53681,0.3796846769251255,0,No,0
PRV53439,0.3796752151050978,0,No,0
PRV51462,0.3796071146983661,0,No,0
PRV55091,0.3795273291759226,0,No,0
PRV53715,0.379515299956736,0,No,0
PRV52507,0.3794465032903007,0,No,0
PRV51032,0.3794441255181277,0,No,0
PRV57421,0.3793908874079607,0,No,0
PRV53353,0.3793775605959668,0,No,0
PRV53607,0.3793604060679242,0,No,0
PRV53213,0.3792850880492295,0,No,0
PRV56625,0.3792823789627905,0,No,0
PRV51991,0.3792383335547837,0,No,0
PRV52385,0.37921938168871,0,No,0
PRV51562,0.3792078344743408,0,No,0
PRV56266,0.3791655151711621,0,No,0
PRV57546,0.3791439039233636,0,No,0
PRV55299,0.3791228474752785,0,No,0
PRV55081,0.3791178045074221,0,No,0
PRV52319,0.3790987914292163,0,No,0
PRV55582,0.3790868406993744,0,No,0
PRV53926,0.3790606021745377,0,No,0
PRV55513,0.3790409239339191,0,No,0
PRV56801,0.3790384815276982,0,No,0
PRV52639,0.3790275692715564,0,No,0
PRV51775,0.3790194359483952,0,No,0
PRV55915,0.3790069503763845,0,No,0
PRV54792,0.3789999296118124,0,No,0
PRV53772,0.3789687195018695,0,No,0
PRV51502,0.3789074100281351,0,No,0
PRV56252,0.3788778299011428,0,No,0
PRV56657,0.3788670543127466,0,No,0
PRV52318,0.3788425607481857,0,No,0
PRV56523,0.3788347947329947,0,Yes,1
PRV55898,0.3788240669566627,0,No,0
PRV55322,0.37880614251076,0,No,0
PRV55244,0.3787660935339091,0,No,0
PRV53042,0.3787534900585503,0,No,0
PRV57325,0.3787511054733505,0,No,0
PRV51675,0.3787470307444722,0,No,0
PRV57376,0.3787425861011428,0,No,0
PRV52241,0.3786559840149488,0,No,0
PRV55449,0.3785539874109289,0,No,0
PRV51801,0.3785514402998584,0,No,0
PRV53817,0.3784892729653658,0,No,0
PRV52011,0.378453799731009,0,No,0
PRV56430,0.3784369671998997,0,No,0
PRV56062,0.378414785338332,0,No,0
PRV56590,0.3784097880989198,0,No,0
PRV51779,0.3784023768244058,0,No,0
PRV51454,0.3783668749342279,0,No,0
PRV55062,0.3782337485954412,0,No,0
PRV52636,0.3782127459240728,0,No,0
PRV51726,0.3782127459240728,0,No,0
PRV53354,0.378202382727367,0,No,0
PRV55560,0.3781966056617986,0,No,0
PRV57315,0.3781886248432812,0,No,0
PRV54747,0.3781732332763958,0,No,0
PRV56116,0.3781698379785991,0,No,0
PRV56232,0.3781698379785991,0,No,0
PRV52358,0.3781308413031499,0,No,0
PRV54941,0.3781271506399523,0,No,0
PRV53072,0.3781271506399523,0,No,0
PRV55965,0.3780890789867929,0,No,0
PRV54347,0.378036119150541,0,No,0
PRV51972,0.3780223471155277,0,No,0
PRV55653,0.3779871877532364,0,No,0
PRV57520,0.3779097427834232,0,No,0
PRV55324,0.377841994042038,0,No,0
PRV52768,0.3778210265574064,0,No,0
PRV56640,0.3778128552997323,0,No,0
PRV51529,0.3777387426681994,0,No,0
PRV55224,0.3777387426681994,0,No,0
PRV56094,0.3776803580727979,0,No,0
PRV57266,0.3776745710686625,0,No,0
PRV57411,0.3776627831468447,0,No,0
PRV54371,0.3775730992238835,0,No,0
PRV51045,0.3775598739911502,0,No,0
PRV55339,0.3775573738973347,0,No,0
PRV53983,0.3775328296464811,0,No,0
PRV52140,0.3774057182565906,0,No,0
PRV54448,0.3773925698443304,0,No,0
PRV53255,0.3773646825080159,0,No,0
PRV56765,0.3773583542031338,0,No,0
PRV55958,0.3773167048283549,0,No,0
PRV55558,0.3772764776661108,0,No,0
PRV52825,0.3772412492132491,0,No,0
PRV54511,0.3771302118790657,0,No,0
PRV55926,0.3770917273706807,0,No,0
PRV56942,0.3770587349054228,0,No,0
PRV52026,0.3770587349054228,0,No,0
PRV51736,0.3770250238577453,0,No,0
PRV55919,0.3768345694617454,0,No,0
